SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,HallwayType,HeatingType,AptManageType,N_Parkinglot,N_APT,N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_SchoolNearBy
128318.00,1997,2011,1,914,10,mixed,individual_heating,management_in_trust,82,1,1,2,1,7
90707.00,1997,2011,1,914,1,mixed,individual_heating,management_in_trust,82,1,1,2,1,7
76991.00,1980,2011,1,910,2,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
199115.00,2006,2011,1,910,13,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
201769.00,2006,2011,1,910,20,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
181415.00,2006,2011,1,811,19,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
192920.00,2006,2011,1,910,13,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
435398.00,2007,2011,1,1690,6,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
393805.00,2007,2011,1,1483,25,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
448672.00,2007,2011,1,1690,10,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
383185.00,2007,2011,1,1444,11,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
383185.00,2007,2011,1,1483,14,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
393805.00,2007,2011,1,1483,21,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
394690.00,2007,2011,1,1444,24,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
394690.00,2007,2011,1,1444,21,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
406194.00,2007,2011,1,1444,28,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
382300.00,2007,2011,1,1483,22,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
419469.00,2007,2011,1,1629,6,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
370796.00,2007,2011,1,1483,12,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
360176.00,2007,2011,1,1483,7,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
394690.00,2007,2011,1,1444,22,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
393805.00,2007,2011,1,1483,23,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
370796.00,2007,2011,1,1483,11,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
360176.00,2007,2011,1,1483,4,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
393805.00,2007,2011,1,1483,20,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
59911.00,1986,2011,1,508,11,corridor,individual_heating,management_in_trust,100,1,1,2,1,13
278761.00,2006,2011,1,1412,30,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
186725.00,2006,2011,1,914,13,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
115044.00,1992,2011,1,1448,13,mixed,individual_heating,self_management,142,3,1,1,1,14
223008.00,2007,2011,1,1103,18,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
185840.00,2008,2011,1,914,25,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
92035.00,1993,2011,1,644,19,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
38053.00,1992,2011,1,355,1,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
176991.00,2008,2011,1,914,6,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
215929.00,2007,2011,1,1103,16,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
145132.00,2005,2011,1,743,17,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
171681.00,2005,2011,1,914,19,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
214601.00,2007,2011,1,1103,5,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
167256.00,2005,2011,1,914,13,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
271681.00,2007,2011,1,1366,11,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
171681.00,2005,2011,1,914,10,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
40088.00,1992,2011,1,355,4,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
143805.00,2005,2011,1,743,5,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
83185.00,1993,2011,1,644,2,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
199115.00,2005,2011,1,1184,7,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
219469.00,2005,2011,1,1184,10,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
171681.00,2005,2011,1,914,21,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
130088.00,1993,2011,1,914,13,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
142477.00,2005,2011,1,743,16,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
169026.00,2005,2011,1,914,18,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
163716.00,2008,2011,1,829,2,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
92920.00,1993,2011,1,644,4,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
113274.00,2005,2011,1,572,8,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
175221.00,2005,2011,1,914,16,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
91150.00,1993,2011,1,644,14,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
135398.00,1993,2011,1,914,15,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
43362.00,1992,2011,1,355,11,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
84070.00,1993,2011,1,644,1,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
86725.00,1992,2011,1,644,7,mixed,individual_heating,self_management,142,3,1,1,1,14
136283.00,1986,2011,1,914,12,terraced,central_heating,management_in_trust,713,7,1,1,0,6
154424.00,1986,2011,1,1131,6,terraced,central_heating,management_in_trust,713,7,1,1,0,6
215929.00,2007,2011,1,868,17,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
159292.00,2006,2011,1,903,12,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
168141.00,1986,2011,1,1131,7,terraced,central_heating,management_in_trust,713,7,1,1,0,6
205752.00,2007,2011,1,868,15,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
141592.00,1986,2011,1,914,7,terraced,central_heating,management_in_trust,713,7,1,1,0,6
154867.00,1986,2011,1,1131,3,terraced,central_heating,management_in_trust,713,7,1,1,0,6
161946.00,1986,2011,1,1131,8,terraced,central_heating,management_in_trust,713,7,1,1,0,6
194690.00,1986,2011,1,1377,11,terraced,central_heating,management_in_trust,713,7,1,1,0,6
345132.00,2007,2011,1,1519,11,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
172566.00,2009,2011,2,910,20,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
178761.00,2009,2011,2,914,15,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
194690.00,2006,2011,2,910,5,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
60176.00,1985,2011,2,587,7,corridor,individual_heating,self_management,80,1,1,2,1,4
458407.00,2007,2011,2,1629,26,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
368141.00,2007,2011,2,1334,28,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
422123.00,2007,2011,2,1690,5,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
432743.00,2007,2011,2,1629,19,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
370796.00,2007,2011,2,1483,10,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
383185.00,2007,2011,2,1483,15,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
393805.00,2007,2011,2,1483,21,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
422123.00,2007,2011,2,1690,4,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
383185.00,2007,2011,2,1483,14,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
432743.00,2007,2011,2,1629,15,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
407079.00,2007,2011,2,1629,4,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
176991.00,2006,2011,2,818,3,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
171681.00,2006,2011,2,818,22,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
203539.00,2006,2011,2,914,6,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
202654.00,2005,2011,2,1184,6,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
137168.00,1992,2011,2,1448,2,mixed,individual_heating,self_management,142,3,1,1,1,14
178761.00,2008,2011,2,914,20,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
96902.00,1993,2011,2,644,7,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
138495.00,1993,2011,2,914,16,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
139823.00,2005,2011,2,743,1,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
185840.00,1993,2011,2,1761,3,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
140707.00,2005,2011,2,743,2,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
82300.00,1993,2011,2,644,8,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
135398.00,1993,2011,2,914,19,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
177876.00,2008,2011,2,914,4,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
65486.00,1992,2011,2,576,6,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
172566.00,2005,2011,2,914,11,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
39823.00,1992,2011,2,355,13,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
197345.00,2007,2011,2,1103,3,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
97345.00,1993,2011,2,644,7,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
148230.00,2005,2011,2,743,16,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
185840.00,2005,2011,2,1184,3,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
136725.00,2005,2011,2,743,1,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
169026.00,2005,2011,2,914,18,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
242477.00,2008,2011,2,1167,10,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
108849.00,1992,2011,2,914,1,mixed,individual_heating,self_management,142,3,1,1,1,14
210619.00,2005,2011,2,1184,13,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
115044.00,1993,2011,2,914,12,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
74778.00,1992,2011,2,640,9,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
175221.00,2005,2011,2,914,22,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
105309.00,1993,2011,2,644,20,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
181415.00,1993,2011,2,1761,14,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
234513.00,2008,2011,2,1167,8,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
88495.00,1992,2011,2,644,19,mixed,individual_heating,self_management,142,3,1,1,1,14
115044.00,1992,2011,2,1448,5,mixed,individual_heating,self_management,142,3,1,1,1,14
166371.00,2005,2011,2,914,13,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
178761.00,2008,2011,2,914,7,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
161061.00,1986,2011,2,1131,8,terraced,central_heating,management_in_trust,713,7,1,1,0,6
181415.00,2006,2011,2,903,12,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
353982.00,2007,2011,2,1387,37,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
237168.00,2007,2011,2,868,12,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
238053.00,2007,2011,2,868,23,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
210619.00,2007,2011,2,868,12,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
216814.00,2007,2011,2,868,17,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
185398.00,2006,2011,2,903,15,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
158407.00,2006,2011,2,903,3,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
66371.00,1997,2011,3,558,6,mixed,individual_heating,management_in_trust,82,1,1,2,1,7
69911.00,1997,2011,3,558,11,mixed,individual_heating,management_in_trust,82,1,1,2,1,7
70796.00,1997,2011,3,558,10,mixed,individual_heating,management_in_trust,82,1,1,2,1,7
77433.00,1997,2011,3,644,10,mixed,individual_heating,management_in_trust,82,1,1,2,1,7
174778.00,2009,2011,3,910,5,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
159292.00,2009,2011,3,910,15,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
180530.00,2009,2011,3,910,7,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
167256.00,2006,2011,3,811,3,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
203539.00,2006,2011,3,910,18,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
177699.00,2006,2011,3,811,12,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
446017.00,2007,2011,3,1629,21,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
446017.00,2007,2011,3,1629,25,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
446017.00,2007,2011,3,1629,20,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
446017.00,2007,2011,3,1629,24,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
432743.00,2007,2011,3,1629,11,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
448672.00,2007,2011,3,1690,12,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
448672.00,2007,2011,3,1690,11,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
446017.00,2007,2011,3,1629,23,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
435398.00,2007,2011,3,1690,6,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
419469.00,2007,2011,3,1629,7,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
393805.00,2007,2011,3,1483,20,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
392920.00,2007,2011,3,1483,26,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
393805.00,2007,2011,3,1483,24,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
422123.00,2007,2011,3,1690,4,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
422123.00,2007,2011,3,1690,4,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
55752.00,1986,2011,3,508,5,corridor,individual_heating,management_in_trust,100,1,1,2,1,13
56637.00,1986,2011,3,508,7,corridor,individual_heating,management_in_trust,100,1,1,2,1,13
252212.00,2006,2011,3,1412,12,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
238938.00,2006,2011,3,1149,16,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
238938.00,2006,2011,3,1743,8,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
219469.00,2005,2011,3,1184,10,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
175221.00,2005,2011,3,914,11,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
97345.00,2005,2011,3,572,10,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
176991.00,1993,2011,3,1451,9,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
194690.00,2007,2011,3,914,13,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
96460.00,1993,2011,3,644,12,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
185840.00,2007,2011,3,914,3,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
171681.00,2005,2011,3,914,13,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
89380.00,1992,2011,3,644,12,mixed,individual_heating,self_management,142,3,1,1,1,14
143362.00,1993,2011,3,914,7,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
39823.00,1992,2011,3,355,11,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
119469.00,1992,2011,3,914,16,mixed,individual_heating,self_management,142,3,1,1,1,14
168141.00,2005,2011,3,914,22,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
97345.00,1993,2011,3,644,10,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
250442.00,2007,2011,3,1419,7,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
169292.00,2005,2011,3,914,11,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
84513.00,1993,2011,3,644,1,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
115929.00,2005,2011,3,572,4,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
123008.00,1992,2011,3,914,7,mixed,individual_heating,self_management,142,3,1,1,1,14
216371.00,2007,2011,3,1103,5,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
194690.00,2005,2011,3,1184,21,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
184070.00,2005,2011,3,914,14,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
165486.00,2005,2011,3,914,2,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
88495.00,1992,2011,3,644,17,mixed,individual_heating,self_management,142,3,1,1,1,14
100000.00,1993,2011,3,644,13,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
115044.00,2005,2011,3,572,20,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
115044.00,2005,2011,3,572,4,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
145132.00,2005,2011,3,743,9,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
148672.00,1986,2011,3,1131,3,terraced,central_heating,management_in_trust,713,7,1,1,0,6
176991.00,1986,2011,3,1131,5,terraced,central_heating,management_in_trust,713,7,1,1,0,6
230088.00,2007,2011,3,868,20,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
212389.00,2007,2011,3,868,15,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
207079.00,2007,2011,3,868,5,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
206194.00,2007,2011,3,868,22,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
168141.00,1986,2011,3,1313,5,terraced,central_heating,management_in_trust,713,7,1,1,0,6
163716.00,2006,2011,3,903,8,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
127876.00,1986,2011,3,914,3,terraced,central_heating,management_in_trust,713,7,1,1,0,6
145132.00,1986,2011,3,914,12,terraced,central_heating,management_in_trust,713,7,1,1,0,6
